,l_id,location
1951,1951,河北省石家庄市长安区
1952,1952,河北省保定市安国市
1953,1953,六里桥
1954,1954,昆明机场机场
1955,1955,海南省海口市澄江县
1956,1956,莲池
1957,1957,康桥医院
1958,1958,四川省攀枝花市米易县
1959,1959,新疆维吾尔自治区伊犁哈萨克自治州伊宁市
1960,1960,大河镇
1961,1961,大桥镇新井村中心卫生院
1962,1962,芦山面馆
1963,1963,双石镇
1964,1964,林场
1965,1965,铁东区
1966,1966,安平
1967,1967,透堡镇卫生院门诊
1968,1968,马鼻镇
1969,1969,福建省福州市罗源县
1970,1970,福建省宁德市
1971,1971,罗源中医院
1972,1972,县工行
1973,1973,河东幼儿园
1974,1974,溪东
1975,1975,广西壮族自治区贵港市平南县
1976,1976,广东省江门市开平市
1977,1977,金鸡镇
1978,1978,长兴路威尼斯餐馆药店
1979,1979,上堂甜品店
1980,1980,田心村
1981,1981,超市酒吧
1982,1982,祥和路
1983,1983,湖南省湘潭市湘潭县
1984,1984,湖南省衡阳市衡东县
1985,1985,湖南省常德市津市市
1986,1986,东红村
1987,1987,大学总医院专家组
1988,1988,江苏省泰州市泰兴市
1989,1989,江苏省苏州市太仓市
1990,1990,河南省郑州市荥阳市
1991,1991,河南省郑州市上街区
1992,1992,河南省郑州市新郑市
1993,1993,陕西省西安市新城区
1994,1994,政府宾馆服装店
1995,1995,耳字壕电厂加油站
1996,1996,草原村
1997,1997,上香
1998,1998,河北省邢台市隆尧县
1999,1999,兵团
2000,2000,湖南省怀化市会同县
2001,2001,贵州省黔东南苗族侗族自治州雷山县
2002,2002,白市镇
2003,2003,云南省丽江市古城区
2004,2004,大道酒店
2005,2005,迪庆州
2006,2006,虎跳峡
2007,2007,泸沽湖酒店
2008,2008,泸沽湖镇中心卫生院卫生院
2009,2009,泸沽湖
2010,2010,三家村客栈餐厅
2011,2011,泸沽湖中心医院医院中心医院
2012,2012,中心医院酒店
2013,2013,曙光医院
2014,2014,云南省玉溪市红塔区
2015,2015,湖北省武汉市蔡甸区
2016,2016,龙湾小吃店
2017,2017,湖北省武汉市青山区
2018,2018,八庙镇
2019,2019,长岭酒店
2020,2020,长岭社区
2021,2021,蓝山
2022,2022,四川省德阳市广汉市
2023,2023,机场机场
2024,2024,北京机场
2025,2025,辽宁省锦州市凌海市
2026,2026,晓明镇
2027,2027,小渡口镇卫生院门诊
2028,2028,小渡口镇卫生院酒店
2029,2029,湖南省常德市石门县
2030,2030,店埠镇
2031,2031,山东省泰安市东平县
2032,2032,山东省菏泽市
2033,2033,山东省泰安市新泰市
2034,2034,宁河区
2035,2035,湖北省武汉市江夏区
2036,2036,湖北省黄冈市红安县
2037,2037,人民医院分院
2038,2038,江苏省徐州市邳州市
2039,2039,长白山
2040,2040,吉林省白山市临江市
2041,2041,长白山机场
2042,2042,内蒙古自治区呼和浩特市赛罕区
2043,2043,锦江酒店
2044,2044,九州药业有限公司
2045,2045,黑龙江省牡丹江市宁安市
2046,2046,北京路
2047,2047,怀远
2048,2048,辽宁省沈阳市大东区
2049,2049,辽宁省沈阳市沈河区
2050,2050,辽宁省沈阳市皇姑区
2051,2051,辽宁省鞍山市岫岩满族自治县
2052,2052,辽宁省朝阳市凌源市
2053,2053,东城街道
2054,2054,分局医院
2055,2055,大凌河
2056,2056,辽宁省朝阳市双塔区
2057,2057,辽宁省抚顺市顺城区
2058,2058,新发社区
2059,2059,湖南省湘潭市湘乡市
2060,2060,湖南省株洲市攸县
2061,2061,船湾镇荆村村
2062,2062,笙塘村
2063,2063,罗家
2064,2064,石门
2065,2065,安徽省宿州市灵璧县
2066,2066,浙江省绍兴市诸暨市
2067,2067,安徽省马鞍山市雨山区
2068,2068,天津市天津市红桥区
2069,2069,新街
2070,2070,武昌地铁站
2071,2071,吉利车
2072,2072,路南酒店
2073,2073,五原
2074,2074,山西省长治市
2075,2075,内蒙古自治区呼和浩特市新城区
2076,2076,中学客运站
2077,2077,云南省保山市龙陵县
2078,2078,人民南路银行
2079,2079,辽宁省丹东市
2080,2080,广西壮族自治区防城港市东兴市
2081,2081,北部湾
2082,2082,防城
2083,2083,湖南省湘潭市雨湖区
2084,2084,甲村
2085,2085,山东省烟台市莱阳市
2086,2086,山东省枣庄市峄城区
2087,2087,西青医院
2088,2088,医院医大总医院
2089,2089,湖北省人民医院医大总医院
2090,2090,医院专家组
2091,2091,河南省平顶山市
2092,2092,清水
2093,2093,清水口腔诊所超市
2094,2094,云南省玉溪市华宁县
2095,2095,雄关乡
2096,2096,云南省昆明市五华区
2097,2097,四川省甘孜藏族自治州康定市
2098,2098,怀德镇
2099,2099,浙江省温州市公主岭市
2100,2100,西门饭店
2101,2101,吉林省延边朝鲜族自治州图们市
2102,2102,社区医院
2103,2103,辽宁省本溪市平山区
2104,2104,市中心医院医院
2105,2105,河南省洛阳市洛龙区
2106,2106,白马寺
2107,2107,大明湖连锁店
2108,2108,湖北省黄山市公安县
2109,2109,甘肃省张掖市甘州区
2110,2110,河北省邢台市临西县
2111,2111,河北省邢台市巨鹿县
2112,2112,漳港街道龙峰村
2113,2113,黑龙江省鹤岗市
2114,2114,法国
2115,2115,青口镇
2116,2116,江城
2117,2117,福建省福州市台江区
2118,2118,台村
2119,2119,广东省韶关市
2120,2120,石门桥镇狮子山村
2121,2121,即墨
2122,2122,温泉街道
2123,2123,温泉街道理发店
2124,2124,冯官屯镇
2125,2125,冯官屯镇储蓄所
2126,2126,山东省滨州市
2127,2127,江苏省徐州市泉山区
2128,2128,龙山镇
2129,2129,青海省西宁市
2130,2130,水泥厂
2131,2131,云南省德宏傣族景颇族自治州芒市
2132,2132,云南省保山市腾冲市
2133,2133,弥渡
2134,2134,五福村中心医院
2135,2135,福新街道
2136,2136,高疃镇
2137,2137,张格庄镇
2138,2138,清洋街道河滨广场
2139,2139,张格庄镇客运站客运站
2140,2140,山西省朔州市应县
2141,2141,湖南省娄底市
2142,2142,云南省曲靖市宣威市
2143,2143,辽宁省营口市
2144,2144,安徽省淮南市八公山区
2145,2145,安徽省淮南市潘集区
2146,2146,滨海新村
2147,2147,保健院党校
2148,2148,山东省济南市槐荫区
2149,2149,梁山
2150,2150,东平银山镇
2151,2151,银山镇
2152,2152,推广站中医院推广站
2153,2153,高陵
2154,2154,云南省玉溪市易门县
2155,2155,西丰小学
2156,2156,广西壮族自治区百色市平果县
2157,2157,平果旧城
2158,2158,平果
2159,2159,贡川
2160,2160,富村
2161,2161,安徽省马鞍山市含山县
2162,2162,长岗村卫生室
2163,2163,灵山医院
2164,2164,山东省青岛市胶州市
2165,2165,广南
2166,2166,广西壮族自治区百色市
2167,2167,北站社区服装店
2168,2168,湖北省荆门市钟祥市
2169,2169,惠民姜楼镇
2170,2170,武昌新荣
2171,2171,凤凰山路地铁站
2172,2172,广西壮族自治区南宁市西乡塘区
2173,2173,广西壮族自治区桂林市临桂区
2174,2174,广西壮族自治区河池市都安县
2175,2175,山东省泰安市徂汶景区
2176,2176,北京市西城区
2177,2177,北京市通州区
2178,2178,重庆市万州区
2179,2179,重庆市江北区
2180,2180,海南省秀英区
2181,2181,云南省昆明市呈贡区
2182,2182,四川省达州市大竹县
2183,2183,黑龙江省大庆市让胡路区
2184,2184,广东省东莞市沙田镇
2185,2185,安徽省蚌埠市龙子湖区
2186,2186,北京市海淀区
2187,2187,广东省惠州市大亚湾区
2188,2188,河南省许昌市建安区
2189,2189,河南省三门峡市
2190,2190,河南省三门峡市渑池县
2191,2191,河南省三门峡市义马市
2192,2192,北京市丰台区
2193,2193,北京市昌平区
2194,2194,四川省攀枝花市市东区
2195,2195,广东省潮州市潮安区
2196,2196,广东省肇庆市端州市
2197,2197,河南省新乡市卫滨区
2198,2198,河南省新乡市原阳县
2199,2199,河南省新乡市牧野区
2200,2200,北京市房山区
2201,2201,山西省晋中市平遥
2202,2202,重庆市云阳县
2203,2203,重庆市潼南区
2204,2204,重庆市璧山区
2205,2205,重庆市忠县
2206,2206,重庆市长寿区
2207,2207,浙江省温州市龙港市
2208,2208,贵州省遵义市道真仡佬族苗族自治县
2209,2209,广东省中山市三角镇
2210,2210,内蒙古自治区赤峰市翁牛特旗
2211,2211,宁夏回族自治区吴忠市红寺堡区
2212,2212,重庆市铜梁区
2213,2213,重庆市綦江区
2214,2214,重庆市荣昌区
2215,2215,四川省遂宁市蓬溪县
2216,2216,安徽省合肥市新站区
2217,2217,安徽省蚌埠市蚌山区
2218,2218,安徽省淮南市田家庵区
2219,2219,天津市宝坻区
2220,2220,天津市河东区
2221,2221,河南省信阳市浉河区
2222,2222,河南省漯河市漯河市
2223,2223,陕西省渭南市富平县
2224,2224,内蒙古自治区锡林郭勒锡林浩特市
2225,2225,内蒙古自治区巴彦淖尔乌拉特中旗
2226,2226,贵州省贵阳市观山湖区
2227,2227,四川省成都市天府新区
2228,2228,广西壮族自治区柳州市鱼峰区
2229,2229,天津市武清区
2230,2230,北京市朝阳区
2231,2231,北京市石景山区
2232,2232,北京市大兴区
2233,2233,香港特别行政区
2234,2234,重庆市奉节县
2235,2235,贵州省贵阳市未知
2236,2236,黑龙江省伊春市金山屯区
2237,2237,天津市北辰区
2238,2238,天津市南开区
2239,2239,河南省周口市淮阳区
2240,2240,河南省周口市城乡一体化示范区
2241,2241,河北省邯郸市冀南新区
2242,2242,福建省厦门市翔安区
2243,2243,天津市河北区
2244,2244,海南省 三亚市
2245,2245,北京市东城区
2246,2246,北京市密云区
2247,2247,重庆市
2248,2248,重庆市垫江县
2249,2249,重庆市巫溪县
2250,2250,河北省秦皇岛市抚宁区
2251,2251,河北省保定市竞秀区
2252,2252,河北省保定市莲池区
2253,2253,福建省漳州市长泰县
2254,2254,广东省茂名市电白区
2255,2255,广东省中山市沙溪镇
2256,2256,安徽省宿州市埇桥区
2257,2257,山东省威海市文登区
2258,2258,重庆市南岸区
2259,2259,海南省陵水县
2260,2260,浙江省舟山市普陀区
2261,2261,黑龙江省哈尔滨市阿城区
2262,2262,福建省南平市建阳区
2263,2263,福建省厦门市海沧区
2264,2264,广东省中山市石岐区
2265,2265,安徽省阜阳市颍东区
2266,2266,安徽省铜陵市义安区
2267,2267,安徽省安庆市怀宁县
2268,2268,山东省威海市临港区
2269,2269,江苏省宜兴市
2270,2270,江苏省海门市
2271,2271,重庆市大足区
2272,2272,四川省巴中市恩阳区
2273,2273,黑龙江省佳木斯市富锦市
2274,2274,广东省中山市阜沙镇
2275,2275,广东省中山市黄圃镇
2276,2276,广东省东莞市大岭山镇
2277,2277,河南省郑州市惠济区
2278,2278,河南省郑州市管城回族区
2279,2279,北京市顺义区
2280,2280,山西省大同市平城区
2281,2281,浙江省绍兴市嵊州市
2282,2282,贵州省铜仁市江口县
2283,2283,贵州省贵阳市白云区
2284,2284,吉林省通化市东昌区
2285,2285,辽宁省沈阳市浑南区
2286,2286,广西壮族自治区柳州市柳北区
2287,2287,广西壮族自治区桂林市恭城县
2288,2288,广西壮族自治区来宾市兴宾区
2289,2289,湖南省株洲市茶陵
2290,2290,山西省大同市未知
2291,2291,陕西省	渭南市临渭区
2292,2292,内蒙古自治区呼和浩特市玉泉区
2293,2293,重庆市永川区
2294,2294,四川省广安市武胜县
2295,2295,黑龙江省哈尔滨市双城市
2296,2296,吉林省长春市德惠市
2297,2297,吉林省长春市九台区
2298,2298,吉林省白城市镇赉县
2299,2299,辽宁省大连市甘井子区
2300,2300,湖南省长沙市开福区
2301,2301,山东省德州市德城区
2302,2302,天津市滨海新区
2303,2303,上海市奉贤区
2304,2304,山西省太原市未知
2305,2305,山西省晋城市未知
2306,2306,海南省文昌市	
2307,2307,海南省三亚市天涯区
2308,2308,海南省琼山区
2309,2309,河北省邯郸市永年区
2310,2310,贵州省安顺市未知
2311,2311,贵州省毕节市未知
2312,2312,贵州省毕节市七星关区
2313,2313,云南省昆明市东川区
2314,2314,云南省昆明市寻甸回族彝族自治县
2315,2315,四川省宜宾市翠屏区
2316,2316,四川省宜宾市筠连县
2317,2317,四川省宜宾市江安县
2318,2318,四川省宜宾市珙县
2319,2319,四川省成都市高新区
2320,2320,黑龙江省双鸭山市尖山区
2321,2321,黑龙江省双鸭山市四方台区
2322,2322,黑龙江省双鸭山市集贤县
2323,2323,吉林省延边朝鲜族自治州龙井市
2324,2324,福建省莆田市城厢区
2325,2325,广西壮族自治区南宁市良庆区
2326,2326,广西壮族自治区桂林市七星区
2327,2327,广东省东莞市虎门镇
2328,2328,广东省河源市东源县
2329,2329,安徽省阜阳市颍泉区
2330,2330,山东省济南市章丘区
2331,2331,天津市西青区
2332,2332,天津市东丽区
2333,2333,北京市怀柔区
2334,2334,山西省晋城市泽州县
2335,2335,陕西省西安市灞桥区
2336,2336,甘肃省兰州市未知
2337,2337,重庆市巴南区
2338,2338,重庆市巫山县
2339,2339,重庆市九龙坡区
2340,2340,重庆市涪陵区
2341,2341,重庆市城口县
2342,2342,重庆市丰都县
2343,2343,重庆市彭水县
2344,2344,重庆市渝中区
2345,2345,重庆市梁平区
2346,2346,重庆市合川区
2347,2347,重庆市石柱土家族自治县
2348,2348,重庆市江津区
2349,2349,重庆市开州区
2350,2350,浙江省杭州市钱塘新区
2351,2351,浙江省杭州市富阳区
2352,2352,浙江省杭州市下城区
2353,2353,浙江省嘉兴市南湖区
2354,2354,河北省邯郸市曲周
2355,2355,河北省邯郸市大名县
2356,2356,河北省张家口市桥西区
2357,2357,黑龙江省齐齐哈尔市梅里斯达斡尔族区
2358,2358,辽宁省沈阳市沈北新区
2359,2359,辽宁省丹东市振安区
2360,2360,福建省福州市长乐区
2361,2361,广西壮族自治区南宁市邕宁区
2362,2362,广西壮族自治区柳州市柳东新区
2363,2363,广西壮族自治区贵港市港北区
2364,2364,广东省汕尾市陆丰县
2365,2365,广东省中山市三乡镇
2366,2366,湖南省怀化市靖州苗族侗族自治县
2367,2367,陕西省西安市周至县
2368,2368,宁夏回族自治区中卫市中宁县
2369,2369,宁夏回族自治区银川市兴庆区
2370,2370,浙江省杭州市上城区
2371,2371,河北省邢台市广宗县
2372,2372,云南省楚雄彝族自治州大姚县
2373,2373,黑龙江省哈尔滨市双城区
2374,2374,黑龙江省鸡西市麻山区
2375,2375,黑龙江省鸡西市密山区
2376,2376,广东省揭阳市揭东区
2377,2377,安徽省淮北市濉溪县
2378,2378,天津市和平区
2379,2379,天津市河西区
2380,2380,天津市津南区
2381,2381,山西省晋城市北石店镇
2382,2382,山西省晋城市陵川县
2383,2383,陕西省安康市汉阴县
2384,2384,陕西省西安市蓝田县
2385,2385,陕西省咸阳市未知
2386,2386,内蒙古自治区乌海市海勃湾区
2387,2387,吉林省吉林市昌邑区
2388,2388,河北省承德市宽城满族自治县
2389,2389,云南省曲靖市会泽县
2390,2390,吉林省辽源市
2391,2391,吉林省松原市乾安县
2392,2392,福建省莆田市荔城区
2393,2393,广东省中山市坦洲镇
2394,2394,广东省东莞市塘厦镇
2395,2395,广东省东莞市石碣镇
2396,2396,广东省东莞市东坑镇
2397,2397,广东省东莞市望牛墩镇
2398,2398,山东省青岛市即墨区
2399,2399,天津市宁河区
2400,2400,天津市
2401,2401,天津市柳青镇
2402,2402,山西省大同市天镇县
2403,2403,山西省长治市未知
2404,2404,山西省忻州市忻府区
2405,2405,陕西省西安市未知
2406,2406,甘肃省天水市秦州区
2407,2407,浙江省温州市洞头区
2408,2408,浙江省绍兴市
2409,2409,河北省石家庄市藁城区
2410,2410,河北省保定市徐水区
2411,2411,河北省保定市高碑店
2412,2412,河北省张家口市万全区
2413,2413,河北省张家口市崇礼区
2414,2414,云南省玉溪市澄江县
2415,2415,四川省雅安市芦山县
2416,2416,辽宁省盘锦市大洼区
2417,2417,福建省漳州市芗城区
2418,2418,湖南省株洲市衡阳市
2419,2419,香港特别行政区未知未知
2420,2420,河北省邢台市新河县
2421,2421,新疆维吾尔自治区乌鲁木齐市未知
2422,2422,云南省丽江市未知
2423,2423,辽宁省锦州市凌海
2424,2424,江西省赣州市
2425,2425,内蒙古自治区呼和浩特市未知
2426,2426,宁夏回族自治区吴忠市利通区
2427,2427,黑龙江省牡丹江市海林市
2428,2428,湖南省湘潭市韶山市
2429,2429,天津市红桥区
2430,2430,陕西省西安市鄠邑区
2431,2431,云南省大理白族自治州未知
2432,2432,云南省昆明市盘龙区
2433,2433,云南省西双版纳傣族自治州景洪市
2434,2434,黑龙江省大兴安岭地区
2435,2435,辽宁省本溪市
2436,2436,辽宁省丹东市宽甸县
2437,2437,广西壮族自治区柳州市鹿寨县
2438,2438,甘肃省平凉市崇信县
2439,2439,甘肃省定西市通渭县
2440,2440,甘肃省天水市清水县
2441,2441,云南省玉溪市江川区
2442,2442,四川省达州市通川区
2443,2443,四川省南充市蓬安县
2444,2444,吉林省延边朝鲜族自治州和龙市
2445,2445,辽宁省沈阳市辽中区
2446,2446,福建省厦门市集美区
2447,2447,辽宁省锦州市古塔区
2448,2448,山东省聊城市茌平县
2449,2449,山东省滨州市邹平县
2450,2450,内蒙古自治区呼和浩特市包头市
2451,2451,甘肃省天水市张家川回族自治县
2452,2452,甘肃省张掖市民乐县
2453,2453,甘肃省金昌市金川区
2454,2454,新疆维吾尔自治区巴州库尔勒市
2455,2455,云南省大理白族自治州弥渡县
2456,2456,四川省甘孜藏族自治州稻城县
2457,2457,云南省曲靖市未知
2458,2458,山东省日照市
2459,2459,山东省德州市乐陵市
2460,2460,山东省枣庄市
2461,2461,山东省枣庄市薛城区
2462,2462,陕西省西安市高陵区
2463,2463,内蒙古自治区鄂尔多斯市未知
2464,2464,辽宁省铁岭市西丰县
2465,2465,广西壮族自治区河池市大化瑶族自治县
2466,2466,山东省滨州市滨城区
2467,2467,云南省文山壮族苗族自治州文山市
2468,2468,山东省青岛市城阳区
2469,2469,山东省滨州市惠民县
2470,2470,安徽省安庆市宜秀区
2471,2471,安徽省安庆市桐城市
2472,2472,安徽省安庆市岳西县
2473,2473,安徽省安庆市迎江区
2474,2474,安徽省安庆市潜山市
